uni_id,name,url,country,region,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a53_contrast_ratio_was_missing,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a72_alt_text_pct_was_missing,a73_accessible_design,a74_a11y_toggle,a75_bookmark,broken_links_log,load_time_z_region,notice_recency_days,notice_recency_days_was_missing,website_score,grade
6117,University of South Africa,https://www.unisa.ac.za,South Africa,Latin America & Africa,1,1,9,1,0,0,0,0,1,1,1,1,10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,15.43,0,1,0,0,0,0,0,75,1,0,1,1,0,0,82.9,0,1,0,0,0.0,2.2020276452289838,0.0,0,86.52,A+
3403,Slovak University of Agriculture in Nitra,https://www.uniag.sk,Bulgaria & Slovakia,Eastern & Southern Europe,1,1,8,1,0,0,0,1,1,1,1,1,9,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,21.0,0,1,1,0,0,0,0,75,1,1,1,0,0,0,54.2,0,1,0,0,0.6931471805599453,-0.5285280695457216,29.0,0,86.52,A+
5070,University of Engineering and Technology Lahore,https://www.uet.edu.pk,Pakistan,South & Central Asia + Oceania,1,1,7,1,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,7,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,7.46,0,1,1,0,0,0,0,90,1,1,1,0,1,1,76.0,0,1,0,0,0.6931471805599453,-0.6792632183014439,27.0,0,86.36,A+
6100,San Francisco de Quito University,https://www.usfq.edu.ec,Peru & Andes,Latin America & Africa,1,1,5,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,15.43,0,1,0,0,0,0,0,100,1,0,1,1,1,1,95.9,0,1,0,0,0.0,-0.4762495097661459,0.0,0,86.3,A+
2030,Loughborough University,https://www.lboro.ac.uk,United Kingdom,Western & Northern Europe,0,1,4,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,6.66,0,1,0,0,0,1,0,75,1,1,1,1,1,1,0.0,1,1,1,0,0.6931471805599453,-1.3925222417086014,0.0,0,86.25,A+
5153,Massey University,https://www.massey.ac.nz,New Zealand,South & Central Asia + Oceania,1,1,19,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,16.29,0,1,0,0,0,0,0,90,1,0,1,1,1,1,57.1,0,1,0,0,0.0,-1.031708823364033,0.0,0,86.22,A+
1117,Worcester Polytechnic Institute,https://www.wpi.edu,United States,North America,1,1,6,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,15.81,0,1,1,0,0,0,1,100,1,0,0,1,1,0,51.1,0,1,1,0,0.0,0.5789845498322668,12.0,0,86.21,A+
2100,University of Burgundy,https://www.u-bourgogne.fr,France,Western & Northern Europe,1,1,10,1,1,0,0,1,0,0,1,1,10,0,1,1,1,1,0,15,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,21.0,0,1,1,0,0,0,1,75,1,0,1,1,1,0,76.9,0,1,1,0,0.0,0.5799055048718963,25.0,0,86.14,A+
1099,West Virginia University,https://www.wvu.edu,United States,North America,1,1,8,1,0,0,0,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,13.33,0,1,1,0,0,0,0,75,1,0,1,1,1,1,44.4,0,1,0,0,0.0,0.6487986493733762,5.0,0,86.08,A+
5036,NIT Warangal,https://www.nitw.ac.in,India,South & Central Asia + Oceania,1,1,9,1,0,0,0,1,1,2,1,1,10,1,1,1,1,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,8.06,0,1,1,0,0,1,0,75,1,0,1,0,1,1,19.1,0,1,0,0,0.0,0.7414363797294004,0.0,0,86.04,A+
5316,Alagappa University,https://www.alagappauniversity.ac.in,India,South & Central Asia + Oceania,1,1,14,1,0,0,0,1,1,1,1,1,10,1,1,1,1,1,1,8,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,20.14,0,1,1,1,0,0,0,75,1,0,1,1,1,0,44.2,0,1,1,0,0.0,-0.4399000218904666,0.0,0,85.99,A+
2075,University of Bremen,https://www.uni-bremen.de,Germany,Western & Northern Europe,1,1,3,1,1,0,0,1,1,1,1,1,10,0,1,1,1,1,1,20,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,16.1,0,1,1,0,0,1,1,90,1,0,1,1,1,0,89.1,0,1,1,0,0.0,-0.8878969478022802,12.0,0,85.95,A+
6109,University of Pretoria,https://www.up.ac.za,South Africa,Latin America & Africa,1,1,4,1,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,5,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,12.63,0,1,1,0,0,0,0,100,1,0,1,1,1,1,92.9,0,1,0,0,0.0,-0.7587048792042874,0.0,0,85.55,A+
2015,University of Sheffield,https://www.sheffield.ac.uk,United Kingdom,Western & Northern Europe,1,1,2,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,4,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,11.77,0,1,1,0,0,0,1,100,1,0,1,1,1,1,32.3,0,1,1,0,0.0,-0.761558755526839,15.0,0,85.39,A+
5021,Jamia Millia Islamia,https://www.jmi.ac.in,India,South & Central Asia + Oceania,1,1,5,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,21.0,0,1,1,0,0,0,0,75,1,0,1,1,1,0,100.0,0,1,1,0,0.0,0.11557250129879201,82.0,0,85.31,A+
2155,University of Southern Denmark,https://www.sdu.dk,Denmark,Western & Northern Europe,1,1,6,1,1,0,1,1,1,1,1,1,10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,21.0,0,1,1,0,0,0,0,75,1,0,1,1,1,0,2.5,0,1,0,0,0.0,1.33356980735188,15.0,0,85.29,A+
5126,University of Newcastle,https://www.newcastle.edu.au,Australia,South & Central Asia + Oceania,1,1,8,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1.61,0,0,1,0,0,1,1,75,1,1,1,1,1,1,78.0,0,1,1,0,0.6931471805599453,-0.4561943170852235,0.0,0,85.24,A+
3020,Vita-Salute San Raffaele University,https://www.unisr.it,Italy,Eastern & Southern Europe,1,1,6,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,12.63,0,1,1,1,0,0,0,100,1,0,1,1,1,1,53.1,0,1,1,0,0.0,-0.3873688416418377,28.0,0,85.23,A+
2042,Technical University of Munich,https://www.tum.de,Germany,Western & Northern Europe,1,1,7,1,1,0,0,1,1,0,1,1,2,0,1,1,1,1,1,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,16.15,0,0,0,0,0,1,0,100,1,0,1,1,1,0,20.8,0,1,1,0,0.0,0.747467291555831,0.0,0,85.22,A+
6353,Technical University of Kenya,https://www.tukenya.ac.ke,Sub-Saharan Africa,Latin America & Africa,1,1,8,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,4,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,21.0,0,1,1,0,0,1,0,75,1,0,1,1,1,1,100.0,0,1,0,0,0.0,-0.7920834183931045,0.0,0,85.11,A+
3037,Scuola Normale Superiore di Pisa,https://www.sns.it,Italy,Eastern & Southern Europe,1,1,4,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,9,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,14.0,0,1,1,0,0,0,0,75,1,0,0,0,1,0,100.0,0,1,1,0,0.0,-1.2088868862702788,0.0,0,85.08,A+
5054,University of Kerala,https://www.keralauniversity.ac.in,India,South & Central Asia + Oceania,0,1,13,1,0,0,1,1,1,1,1,1,3,0,1,1,1,1,1,5,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,12.63,0,1,0,0,0,0,0,75,1,2,1,0,0,0,95.9,0,1,0,0,1.0986122886681098,0.00574895168613136,4.0,0,85.07,A+
2087,University of Bordeaux,https://www.u-bordeaux.fr,France,Western & Northern Europe,1,1,1,1,1,0,0,0,1,0,1,1,6,1,1,1,1,1,1,16,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,19.85,0,1,1,0,0,0,0,100,1,0,1,1,1,0,15.6,0,1,1,0,0.0,-1.3226846229459774,0.0,0,85.0,A+
5073,COMSATS University Islamabad,https://www.comsats.edu.pk,Pakistan,South & Central Asia + Oceania,1,1,6,0,0,0,0,1,0,0,1,1,10,1,1,1,1,1,1,13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,15.43,0,1,1,0,0,0,1,75,1,14,1,1,1,1,100.0,0,1,0,0,2.70805020110221,0.7575677319722096,13.0,0,84.98,A
2059,University of Wuerzburg,https://www.uni-wuerzburg.de,Germany,Western & Northern Europe,1,1,6,1,1,0,0,1,1,0,1,1,3,1,1,1,1,1,1,7,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,7.0,0,1,1,0,0,1,0,75,1,0,1,0,1,0,73.8,0,1,1,0,0.0,-0.34641291066012997,0.0,0,84.87,A
6148,Kwame Nkrumah University of Science and Technology,https://www.knust.edu.gh,Sub-Saharan Africa,Latin America & Africa,1,1,8,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,4.83,0,1,1,0,0,0,0,75,1,3,1,0,1,1,35.0,0,1,0,0,1.3862943611198906,2.5229104085231584,4.0,0,84.72,A
3307,Miguel Hernandez University,https://www.umh.es,Spain,Eastern & Southern Europe,1,1,3,1,1,0,0,1,1,1,1,1,8,1,1,1,1,1,1,20,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,16.48,0,1,1,0,0,0,0,100,1,0,1,1,1,1,64.7,0,1,1,0,0.0,-0.9113418640007978,0.0,0,84.7,A
5058,Gujarat University,https://www.gujaratuniversity.ac.in,India,South & Central Asia + Oceania,1,1,8,1,1,0,0,1,0,0,1,1,10,1,1,1,0,1,0,5,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,7.94,0,1,1,0,0,0,1,75,1,0,1,1,1,0,23.6,0,1,1,0,0.0,-0.11580649046675434,12.0,0,84.64,A
5412,IIIT Gwalior,https://www.iiitm.ac.in,India,South & Central Asia + Oceania,1,1,9,1,0,0,0,1,0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,15.43,0,1,1,0,0,1,0,75,1,0,0,0,1,1,100.0,0,1,0,0,0.0,-0.05291051101499298,0.0,0,84.53,A
5128,University of Tasmania,https://www.utas.edu.au,Australia,South & Central Asia + Oceania,1,1,6,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,21.0,0,1,1,0,0,0,1,75,1,0,1,1,1,1,83.3,0,1,1,0,0.0,-0.02651375279948714,0.0,0,84.5,A
3305,University of Jaen,https://www.ujaen.es,Spain,Eastern & Southern Europe,1,1,5,1,1,0,0,0,0,0,0,1,9,0,1,1,1,1,1,20,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,9.56,0,1,1,0,0,0,0,100,1,0,0,0,1,0,100.0,0,1,0,0,0.0,0.47517136439521934,46.0,0,84.48,A
3071,University of Vigo,https://www.uvigo.gal,Spain,Eastern & Southern Europe,1,1,3,1,1,0,1,1,1,1,1,1,10,1,1,1,1,1,1,8,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,21.0,0,1,1,0,0,0,0,75,1,0,1,1,1,0,78.9,0,1,1,0,0.0,-0.06743180986983695,0.0,0,84.45,A
1020,"University of California, Davis",https://www.ucdavis.edu,United States,North America,1,1,6,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,21.0,0,1,0,0,0,0,0,100,1,0,1,0,1,1,100.0,0,1,1,0,0.0,0.057968347025470636,8.0,0,84.44,A
5141,University of Canberra,https://www.canberra.edu.au,Australia,South & Central Asia + Oceania,1,1,16,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,12.63,0,1,1,0,0,0,0,100,1,0,1,1,1,1,82.9,0,1,1,0,0.0,0.1067735818936236,0.0,0,84.34,A
2074,University of Marburg,https://www.uni-marburg.de,Germany,Western & Northern Europe,1,1,6,1,1,0,0,0,0,0,0,1,10,0,1,1,1,1,1,6,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,12.63,0,1,1,0,0,1,1,90,1,0,1,1,1,0,2.3,0,1,1,0,0.0,0.03720900907067268,1.0,0,84.3,A
2049,University of Tuebingen,https://uni-tuebingen.de,Germany,Western & Northern Europe,1,1,4,1,1,0,0,1,0,0,1,1,4,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,8.49,0,1,1,1,0,1,1,100,1,0,1,1,1,0,61.5,0,1,1,0,0.0,-1.1347535307896108,0.0,0,84.28,A
5137,Edith Cowan University,https://www.ecu.edu.au,Australia,South & Central Asia + Oceania,1,1,5,1,0,1,0,1,0,0,1,1,3,0,1,1,0,1,1,7,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,21.0,0,1,1,1,0,0,1,100,1,0,1,1,1,1,19.4,0,1,1,0,0.0,-0.548745913791442,0.0,0,84.2,A
1039,Georgetown University,https://www.georgetown.edu,United States,North America,0,1,5,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,21.0,0,1,0,0,0,0,1,75,1,0,1,0,1,1,84.8,0,1,1,0,0.0,-0.21300151113408766,5.0,0,84.17,A
3209,Estonian University of Life Sciences,https://www.emu.ee,Baltics,Eastern & Southern Europe,1,1,4,1,1,0,0,0,0,0,1,1,4,0,1,1,1,1,1,20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,15.43,0,1,1,0,0,0,0,75,1,0,1,0,1,1,82.4,0,1,1,0,0.0,-0.2994130283159406,11.0,0,84.05,A
6142,University of Nairobi,https://www.uonbi.ac.ke,Sub-Saharan Africa,Latin America & Africa,1,1,6,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,6,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,4.48,0,1,1,1,0,1,0,75,1,0,0,0,1,1,34.6,0,1,0,0,0.0,0.5025270658588741,27.0,0,84.0,A
2197,Dublin City University,https://www.dcu.ie,Belgium/Ireland/Iceland,Western & Northern Europe,1,1,6,1,0,0,0,1,1,1,1,1,6,0,1,1,1,1,1,6,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,15.29,0,1,1,1,0,1,0,75,1,0,1,1,1,0,99.2,0,1,1,0,0.0,0.5064305101320525,11.0,0,83.97,A
3091,Lodz University of Technology,https://www.p.lodz.pl,Poland,Eastern & Southern Europe,1,1,2,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,15.43,0,1,1,0,0,0,0,100,1,0,1,1,1,0,77.5,0,1,0,0,0.0,-0.3155352751577547,10.0,0,83.9,A
2094,ENS de Lyon,https://www.ens-lyon.fr,France,Western & Northern Europe,1,1,20,1,1,0,0,1,1,2,1,1,10,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,21.0,0,1,1,0,0,0,0,75,1,0,1,0,1,0,91.4,0,1,1,0,0.0,1.922582223929705,0.0,0,83.89,A
2152,Aarhus University,https://international.au.dk,Denmark,Western & Northern Europe,1,1,5,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,18.16,0,1,1,0,0,1,0,75,1,1,1,1,1,0,16.7,0,1,1,0,0.6931471805599453,-0.40388345110020574,8.0,0,83.84,A
5108,Chittagong University of Engineering and Technology,https://www.cuet.ac.bd,Bangladesh,South & Central Asia + Oceania,1,1,10,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,5.33,0,1,1,0,0,0,0,75,1,0,1,1,1,0,100.0,0,1,0,0,0.0,-0.9417643138889756,0.0,0,83.78,A
5106,Khulna University of Engineering and Technology,https://www.kuet.ac.bd,Bangladesh,South & Central Asia + Oceania,1,1,6,0,0,0,0,0,0,0,1,1,10,1,1,1,1,1,1,20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,13.3,0,1,0,0,0,1,0,75,1,0,1,0,1,0,98.5,0,1,0,0,0.0,-0.062361202227951884,30.0,0,83.75,A
4096,Seoul National University,https://www.snu.ac.kr,South Korea,Asia (East & Southeast),1,1,20,1,0,0,0,0,0,0,1,1,7,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,15.43,0,1,1,0,0,0,0,75,1,0,0,0,1,1,52.9,0,1,0,0,0.0,1.5028740325295948,0.0,0,83.69,A
3027,University of Trieste,https://www.units.it,Italy,Eastern & Southern Europe,1,1,7,1,1,0,0,0,0,0,0,1,6,1,1,1,1,1,1,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1.3,0,1,1,0,0,0,0,100,1,0,1,1,1,0,96.4,0,1,1,0,0.0,0.2623577060832724,0.0,0,83.67,A
1089,University of New Mexico,https://www.unm.edu,United States,North America,1,1,5,1,0,1,0,0,0,0,1,1,10,0,1,1,1,1,1,20,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,2.41,0,1,0,0,0,1,0,75,1,0,1,0,1,0,98.4,0,1,1,0,0.0,-0.3629878852224059,0.0,0,83.67,A
5114,University of New South Wales,https://www.unsw.edu.au,Australia,South & Central Asia + Oceania,1,1,5,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,17.9,0,1,1,1,1,1,0,100,1,0,1,1,1,1,44.1,0,1,1,0,0.0,-1.1027519504131729,3650.0,1,83.66,A
1187,University of Victoria,https://www.uvic.ca,Canada,North America,1,1,6,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,15.43,0,1,1,1,0,0,0,100,1,0,1,1,1,1,100.0,0,1,1,0,0.0,-0.6345792338823302,0.0,0,83.49,A
4059,Tohoku University,https://www.tohoku.ac.jp,Japan,Asia (East & Southeast),1,1,7,1,1,0,0,0,0,0,0,1,8,1,1,1,1,1,1,7,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,21.0,0,1,1,1,0,0,0,100,1,1,0,1,1,0,59.2,0,1,0,0,0.6931471805599453,-0.7299277128508206,0.0,0,83.43,A
2048,Technical University of Berlin,https://www.tu.berlin,Germany,Western & Northern Europe,1,1,3,1,1,0,0,1,0,0,1,1,9,1,1,1,1,1,1,13,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,21.0,0,1,1,0,0,1,0,100,1,0,1,1,1,0,82.4,0,1,1,0,0.0,-0.9681617110329349,4.0,0,83.42,A
6144,Moi University,https://www.mu.ac.ke,Sub-Saharan Africa,Latin America & Africa,1,1,7,1,0,0,0,0,1,0,1,1,2,1,1,1,1,1,1,20,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,13.58,0,1,1,0,0,0,0,90,1,0,1,0,1,0,38.5,0,1,0,0,0.0,0.15962568637711844,0.0,0,83.37,A
2058,University of Muenster,https://www.uni-muenster.de,Germany,Western & Northern Europe,1,1,2,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,21.0,0,1,1,0,0,0,0,100,1,0,1,1,1,0,94.1,0,1,1,0,0.0,-0.6010292290655298,1.0,0,83.36,A
2001,University of Oxford,https://www.ox.ac.uk,United Kingdom,Western & Northern Europe,1,1,3,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,9,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,5.47,0,1,1,0,0,1,0,100,1,0,1,1,1,1,90.9,0,1,1,0,0.0,-0.7945376310536337,1.0,0,83.36,A
1006,Columbia University,https://www.columbia.edu,United States,North America,1,1,7,1,0,0,0,0,0,0,1,1,6,1,1,1,1,1,1,20,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,7.02,0,1,1,1,0,0,0,75,1,0,1,0,1,0,98.2,0,1,1,0,0.0,-1.1959923192129136,0.0,0,83.29,A
2017,Durham University,https://www.durham.ac.uk,United Kingdom,Western & Northern Europe,1,1,6,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,15.43,0,1,1,1,0,1,1,100,1,0,1,1,1,1,90.0,0,1,1,0,0.0,0.3529332438933684,0.0,0,83.25,A
2073,University of Regensburg,https://www.uni-regensburg.de,Germany,Western & Northern Europe,1,1,3,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,3,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,21.0,0,1,1,0,0,1,0,75,1,0,1,1,1,0,14.3,0,1,1,0,0.0,-0.704088215086763,1.0,0,83.23,A
5056,Bharathiar University,https://www.b-u.ac.in,India,South & Central Asia + Oceania,1,1,11,1,1,0,1,1,0,0,1,1,10,1,1,1,1,1,1,20,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,17.4,0,1,1,1,0,0,0,75,1,0,1,0,1,1,98.4,0,1,1,0,0.0,2.0915816795669477,0.0,0,83.16,A
4144,Lingnan University,https://www.ln.edu.hk,Hong Kong,Asia (East & Southeast),1,1,8,1,1,0,1,1,1,1,1,1,5,1,1,1,0,1,1,7,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,17.4,0,1,1,0,0,0,0,100,1,0,1,1,1,1,93.1,0,1,1,0,0.0,1.492439441825921,0.0,0,83.12,A
5103,American International University-Bangladesh,https://www.aiub.edu,Bangladesh,South & Central Asia + Oceania,1,1,9,1,0,0,0,0,1,1,1,1,10,1,1,1,1,1,1,6,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,5.59,0,1,1,0,0,1,0,90,1,0,1,1,1,0,100.0,0,1,0,0,0.0,-1.054846722540588,13.0,0,83.08,A
5414,Central University of Kerala,https://www.cukerala.ac.in,India,South & Central Asia + Oceania,1,1,11,0,0,0,0,0,0,0,1,1,9,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,15.43,0,1,1,0,0,0,0,75,1,1,1,1,1,1,59.2,0,1,1,0,0.6931471805599453,-0.08778030273177256,0.0,0,83.08,A
1167,California Polytechnic State University,https://www.calpoly.edu,Canada,North America,1,1,3,1,0,0,0,1,0,0,1,1,4,1,1,1,1,1,1,14,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,17.78,0,1,1,0,0,1,0,100,1,0,1,1,1,1,92.3,0,1,1,0,0.0,-1.1634676496937617,0.0,0,83.04,A
6523,University of Venda,https://www.univen.ac.za,South Africa,Latin America & Africa,1,1,8,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,20,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,5.74,0,1,1,0,0,0,1,90,1,0,1,0,1,1,30.7,0,1,0,0,0.0,1.998110015058647,0.0,0,83.03,A
